MacroPlot Name,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
DENA-TLS-35,7/11/2022 11:28:43 AM,-2147483647,True,,1,2,L,15.2,7.7,,,3.2,1.15,0.85,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,2.96E,,,,,,,,,,,,PIGL,,
DENA-TLS-35,7/11/2022 11:28:43 AM,-2147483646,True,,1,3,L,11,6.7,,,2.5,0.8,0.65,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,4.23NE,,,,,,,,,,,,PIGL,,
DENA-TLS-35,7/11/2022 11:28:43 AM,-2147483645,True,,4,4,L,14.1,8.3,,,3.5,2.9,0.6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3.8NW,,,,,,,,,,,,PIGL,,
DENA-TLS-35,7/11/2022 11:28:43 AM,-2147483644,True,,4,5,L,9.1,6.7,,,1.5,0.25,0.8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5.02NW,,,,,,,,,,,,PIGL,,
DENA-TLS-35,7/11/2022 11:28:43 AM,-2147483643,True,,3,6,L,9.5,6.5,,,0,0,1.05,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4.09W,,,,,,,,,,,,PIGL,,
DENA-TLS-35,7/11/2022 11:28:43 AM,-2147483642,True,,3,7,L,2.7,2.3,,,0.6,0,0.34,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4.72S,,,,,,,,,,,,PIGL,,
DENA-TLS-35,7/11/2022 11:28:43 AM,-2147483641,True,,2,8,L,1.4,1.6,,,0,0,0.3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5.3SE,,,,,,,,,,,,PIGL,,
B288-01-1106,7/7/2005 9:09:26 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
B288-01-1106,7/7/2005 9:09:26 AM,1001,True,,1,1,L,1.3,1.5,,SC,0,0,0.6,,,,,0,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,PIMA,,
B288-01-1106,7/7/2005 9:09:26 AM,1002,True,,1,2,L,8.4,4.6,,D,1.34,0,0.7,,,,,1.34,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,PIMA,,
A391-90-47,7/6/2005 2:46:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A391-90-47,7/6/2005 2:46:43 PM,1001,True,,1,1,L,1,1.6,,X,0.75,0,0.3,,,,,0.75,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,BEPA,,
A391-90-47,7/6/2005 2:46:43 PM,1002,True,,1,2,L,1.2,1.8,,X,1.13,0.15,0.5,,,,,0.33,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POTR5,,
A391-90-47,7/6/2005 2:46:43 PM,1003,True,,1,3,L,1,1.9,,X,0.87,0,0.4,,,,,0,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,LALA,,
A391-90-47,7/6/2005 2:46:43 PM,1004,True,,1,4,L,0.6,1.4,,X,0.4,0.6,0.3,,,,,0.15,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POTR5,,
A391-90-47,7/19/2006 10:34:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A391-90-47,7/19/2006 10:34:42 AM,-2147483648,True,,1,100,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No live trees,,,,,,,,,,,,,UNKN_100,,
A391-90-47,7/27/2011 10:16:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A391-90-47,7/27/2011 10:16:46 AM,-2147483648,True,,1,100,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Live trees,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-19,8/4/2022 5:05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,M. Behrens; T. Schaub,M. Behrens,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483648,True,,1,1,L,1.4,1.69,,,0.43,0.43,0.32,,,,,0,,,,,,,,,,,,,,,,,,,,,,,7.87NE,,,,,,,,,,,,PIGL,,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483647,True,,1,2,L,1,1.7,,,0.63,0.35,0.15,,,,,0,,,,,,,,,,,,,,,,,,,,,,,6.94NE,curved,,,,,,,,,,,PIGL,,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483646,True,,2,3,L,9.2,8,,,2.3,2.3,0.62,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,4.52SE,limbed up to 2m,,,,,,,,,,,PIGL,,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483645,True,,3,4,L,9.7,7.8,,,2.7,2.7,0.37,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,3.65 SW,Limbed,,,,,,,,,,,PIGL,,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483644,True,,4,5,L,18.5,12.1,,,2.47,2.47,1.77,,,,,2.24,,,,,,,,,,,,,,,,,,,,,,,7.52NW,limbed,,,,,,,,,,,PIGL,,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483643,True,,4,6,L,16.9,9.9,,,0.83,0.83,1.8,,,,,1.98,,,,,,,,,,,,,,,,,,,,,,,1.85NW ,limbed,,,,,,,,,,,PIMA,,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483642,True,,3,7,L,15.2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60SW,,,,,,,,,,,,POTR5,,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483641,True,,4,8,L,16.2,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98NW,,,,,,,,,,,,POTR5,,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483640,True,,3,9,L,11.7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98SW,,,,,,,,,,,,POTR5,,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483639,True,,3,10,L,10.9,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67SW,,,,,,,,,,,,POTR5,,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483638,True,,3,11,L,7.5,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.67SW,,,,,,,,,,,,POTR5,,
DENA-TLS-19,8/4/2022 5:05:10 PM,-2147483637,True,,1,12,L,7.3,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52NE,,,,,,,,,,,,POTR5,,
A288-00-1359,7/18/2005 9:31:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A288-00-1359,7/18/2005 9:31:36 AM,1001,True,,1,1,L,1.2,1.8,,X,0.78,0,0.4,,,,,0.44,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,PIMA,,
A288-00-1359,7/18/2005 9:31:36 AM,1002,True,,1,2,L,1.1,1.5,,X,0.83,0,0.4,,,,,0.29,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,PIMA,,
A288-00-1359,7/18/2005 9:31:36 AM,1003,True,,1,3,L,7.8,5.5,,X,1.28,0,0.4,,,,,0.44,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,PIMA,,
A288-00-1359,7/18/2005 9:31:36 AM,1004,True,,1,4,L,5,3.8,,X,1.48,0,0.7,,,,,1.48,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,PIMA,,
A303-00-1372,7/19/2005 12:54:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A303-00-1372,7/19/2005 12:54:42 PM,1001,True,,1,100,X,,,,X,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-31,6/27/2022 1:48:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,M. behrens; T. Schaub; R. brand,M. Behrens,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-TLS-31,6/27/2022 1:48:28 PM,-2147483648,True,,3,1,L,26.1,16.1,,,5.7,5.7,2.2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,7.62SW,,,,,,,,,,,,PIGL,,
DENA-TLS-31,6/27/2022 1:48:28 PM,-2147483647,True,,3,2,L,2.2,3.1,,,0.49,1.4,0.58,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2.50SW,,,,,,,,,,,,PIGL,,
DENA-TLS-31,6/27/2022 1:48:28 PM,-2147483646,True,,4,3,L,4.1,4.3,,,1.1,2,0.85,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,2.24NW,,,,,,,,,,,,PIGL,,
DENA-TLS-31,6/27/2022 1:48:28 PM,-2147483645,True,,4,4,L,6.9,5.6,,,2.8,2.8,0.78,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2.35NW,,,,,,,,,,,,PIGL,,
DENA-TLS-31,6/27/2022 1:48:28 PM,-2147483644,True,,2,5,L,9.3,6.8,,,1.75,2.8,1.2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1.02SE,,,,,,,,,,,,PIGL,,
DENA-TLS-31,6/27/2022 1:48:28 PM,-2147483643,True,,4,6,L,11,6.5,,,0,2.7,0.88,,,,,0,,,,,,,,,,,,,,,,,,,,,,,6.37NW,,,,,,,,,,,,PIGL,,
DENA-TLS-31,6/27/2022 1:48:28 PM,-2147483642,True,,1,7,L,12.6,7.4,,,2.8,2.8,1.03,,,,,0,,,,,,,,,,,,,,,,,,,,,,,6.03NE,,,,,,,,,,,,PIGL,,
A223-86-235,7/8/2005 8:35:19 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A223-86-235,7/8/2005 8:35:19 AM,1001,True,,1,1,L,4.6,5.7,,X,2.4,0.3,1.2,,,,,2.4,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POTR5,,
A223-86-235,7/8/2005 8:35:19 AM,1002,True,,1,2,L,2.1,3.5,,X,2,0.37,0.4,,,,,2,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POTR5,,
A223-86-235,7/8/2005 8:35:19 AM,1003,True,,1,3,L,1.4,2.1,,X,0.95,0.15,0.2,,,,,0.95,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POBA2,,
A223-86-235,7/8/2005 8:35:19 AM,1004,True,,1,4,L,1.6,2.4,,X,1,0.1,0.3,,,,,0.5,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POBA2,,
A148-90-297,7/8/2005 3:22:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A148-90-297,7/8/2005 3:22:02 PM,1001,True,,1,1,L,3.5,1.6,,X,0.5,0.07,1.06,,,,,0.08,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,PIMA,,
B288-01-1098,7/7/2005 8:19:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
B288-01-1098,7/7/2005 8:19:51 AM,1001,True,,1,100,X,,,,X,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No Live trees in plot.,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.005,0,J Hrobak; M Neuser; K Cowan,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483648,True,,1,1,L,14.2,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW @ 1.79 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483647,True,,1,2,L,12.5,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE @ 3.85 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483646,True,,1,3,L,9.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE @ 4 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483645,True,,1,4,L,9.2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW @ 2.08 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483644,True,,1,5,L,19,14.1,,,7.4,0.3,1,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,NE @ 1.81 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483643,True,,1,6,L,18.5,11.4,,,4.1,0.2,1,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,NW @ 3.64 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483642,True,,1,7,L,11,8.6,,,3.5,0.3,0.8,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,SE @ 1.87 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483641,True,,1,8,L,10.7,10.1,,,6.1,0.2,0.7,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,NW @ 3.9 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483640,True,,1,9,L,7.2,8,,,3.3,0.85,0.65,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,SW @ 1.57 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483639,True,,1,10,L,8,9.1,,,4,0.5,0.5,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,SE @ 2.06 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483638,True,,1,11,L,3,3.3,,,1.6,0.3,0.2,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,SW @ 2.12 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/22/2021 3:05:05 PM,-2147483637,True,,1,12,L,1.7,2.2,,,0.9,0.3,0.3,,,,,0.9,,,,,,,,,,,,SPAR,,,,,,,,,,,NW @ 1.88 m along transect tape,Barely Alive Sparse Crown,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,,Sarah Stehn,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,1,False,,1,1,L,,7.2,,,2.1,0.8,0.34,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,2.83m from center @ 88 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,2,False,,1,2,L,,8.9,,,2.1,1.41,0.35,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,6.91m from center @ 26 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,3,False,,1,3,L,,12.4,,,0.06,1.51,1.02,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,7.16m from center @ 11 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,4,False,,1,4,L,,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89m from center @ 38 degrees,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,5,False,,1,5,L,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91m from center @ 74 degrees,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,6,False,,1,6,L,,14.6,,,3.9,1.32,0.66,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,4.32m from center @ 2 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,7,False,,1,7,L,,14.7,,,5.4,0.52,1.07,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,1.75m from center @ 22 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,8,False,,1,8,L,,1.95,,,0.8,0,0.28,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,5.32m from center @ 200 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,9,False,,1,9,L,,8.8,,,3,1.09,0.52,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,6.27m from center @ 302 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,10,False,,1,10,L,,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43m from center @ 249 degrees,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-14,6/28/2023 1:00:58 PM,11,False,,1,11,L,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3m from center @ 244 degrees,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-08,7/21/2009 4:02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Mitchell; C Campanelli; R Wilson; M Llanes; B McCreary; C Reynar,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree dmage,,,,True,
DENA-HZF-Z3-08,7/21/2009 4:02:29 PM,-2147483648,True,,1,1,L,10.7,9.1,,,1.3,2.1,2,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-08,7/21/2009 4:02:29 PM,-2147483647,True,,1,2,L,30.3,19,,,1.25,1,2.9,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-08,7/21/2009 4:02:29 PM,-2147483646,True,,1,3,L,32.8,13,,,1.26,1.01,2.8,,,,,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-08,7/21/2009 4:02:29 PM,-2147483645,True,,1,4,L,9.4,6.1,,,1.3,1.41,1.7,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-08,7/21/2009 4:02:29 PM,-2147483644,True,,1,5,L,15,,,,0.8,2,1.9,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-08,8/12/2021 7:22:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J OConnor; R Nessle,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z3-08,8/12/2021 7:22:50 PM,-2147483648,True,,1,1,L,16.1,11.8,,,1.68,1.4,1.75,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,SW @ 7.43 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-08,8/12/2021 7:22:50 PM,-2147483647,True,,1,2,L,3.5,2.3,,,0.66,,1.01,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,SW @ 5.98 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-08,8/12/2021 7:22:50 PM,-2147483646,True,,1,3,L,13.2,16.9,,,0.84,0.63,1.74,,,,,0.84,,,,,,,,,,,,,,,,,,,,,,,NW @ 7.88 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-08,8/12/2021 7:22:50 PM,-2147483645,True,,1,4,L,36.9,22.2,,,1.76,1.66,2.05,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,NW @ 7.1 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-08,8/12/2021 7:22:50 PM,-2147483644,True,,1,5,L,37,18.1,,,1.75,1.96,2.1,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,NE @ 5.77 m along transect tape,,,,,,,,,,,,PIGL,,
A303-00-1385,7/19/2005 2:14:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A303-00-1385,7/19/2005 2:14:11 PM,1001,True,,1,100,X,,,,X,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,UNKN_100,,
A185-86-123,7/13/2005 12:31:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A185-86-123,7/13/2005 12:31:48 PM,1001,True,,1,100,X,,,,X,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, TreeBelt,,,,,,,,,,UNKN_100,,
A185-86-123,7/19/2006 10:33:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A185-86-123,7/19/2006 10:33:25 AM,-2147483648,True,,1,100,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKN_100,,
A185-86-123,7/26/2011 3:35:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A185-86-123,7/26/2011 3:35:14 PM,-2147483648,True,,1,100,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKN_100,,
B664-91-483,7/18/2005 1:41:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
B664-91-483,7/18/2005 1:41:18 PM,1001,True,,1,100,X,,,,X,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No live trees in plot.,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,R Wilson; M Llanes; C Campanelli; H Bradshaw,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483648,True,,1,1,L,12.5,11.5,,,2,0.13,1,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483647,True,,1,2,L,9.5,14,,,1.7,0.05,2.1,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483646,True,,1,3,L,10.1,9.9,,,2.6,0.08,1.7,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483645,True,,1,4,L,26.5,26,,,2.6,1.6,2.8,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483644,True,,1,5,L,8.8,8.1,,,1.5,0,1.8,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483643,True,,1,6,L,29,17,,,2.5,1.5,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483642,True,,1,7,L,13.2,8,,,6.4,2,2.5,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483641,True,,1,8,L,12.6,9.1,,,7.6,2.1,2,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483640,True,,1,9,L,16.5,17,,,1.6,2.2,2.5,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483639,True,,1,10,L,1.1,2,,,0.35,0.03,0.2,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483638,True,,1,11,L,0.9,1.9,,,0.24,0.06,1.7,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-29,7/24/2009 5:09:31 PM,-2147483637,True,,1,12,L,15.1,14.5,,,8.5,2.6,4,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-29,7/14/2021 7:21:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Barnes; K Cowan,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z3-29,7/14/2021 7:21:49 PM,-2147483648,True,,1,1,L,13.5,10.5,,,1.7,1.4,0.65,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,SE @ 7.57 m along transect tape,,,,,,,,,,,,PIGL,,
