MacroPlot Name,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
DENA-HQ-TX-20,6/22/2021 5:37:20 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-20,6/22/2021 5:37:20 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-20,6/22/2021 5:37:20 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Hrobak; K Cowan,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-06,6/23/2021 2:14:15 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-06,6/22/2023 12:01:10 PM,,,,,,,,,,,,,,1,3,0,0,3.14,,,Quadrat Radius (if Circular Plot) (m),,,,,True,
LACL-CUR-E08,6/18/2014 2:45:46 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth,J. Northway,,,,,,True,
LACL-CUR-E08,6/18/2014 2:45:46 PM,-2147483648,1,3,L,SE,M,1,0.2,1,Unburned,,,,,,,,,,,,,,,PIMA,,
LACL-CUR-E08,6/18/2014 2:45:46 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E08,6/18/2014 2:45:46 PM,-2147483646,1,27,L,SE,I,2,,1,Unburned,,,,,,,,,,,,,,,PIMA,,
LACL-CUR-E08,6/18/2014 2:45:46 PM,-2147483645,1,27,L,SE,M,1,,1,Unburned,,,,,,,,,,,,,,,PIMA,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483647,1,15,D,SE,I,6,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-B288-YY2,7/13/2007 1:30:58 PM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A07,6/16/2014 3:52:46 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Barnes; B. West; L. Schomaker; J. Northway; E. Groth; L. Ernst,J. Northway,,,,,,True,
LACL-CUR-A07,6/16/2014 3:52:46 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A07,6/16/2014 3:52:46 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A07,6/16/2014 3:52:46 PM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A07,6/24/2015 3:57:01 PM,,,,,,,,,,,,,,1,5,2,2,4,J.Barnes; A. Miller; L. Ernst; W. Kamp; M. Dutton,J. Hrobak,,,,,,True,
LACL-CUR-A07,6/24/2015 3:57:01 PM,-2147483648,1,0,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A07,6/24/2015 3:57:01 PM,-2147483647,1,7,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A07,6/24/2015 3:57:01 PM,-2147483646,1,14,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A07,6/24/2015 3:57:01 PM,-2147483645,1,21,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
LACL-CUR-A07,6/24/2015 3:57:01 PM,-2147483644,1,28,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-17,7/30/2014 4:10:50 PM,,,,,,,,,,,,,,1,4,2,2,4,J. Northway; J. Nichols,J. Northway,,,,,,True,
DENA-WIG-17,7/30/2014 4:10:50 PM,-2147483648,1,4,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-17,7/30/2014 4:10:50 PM,-2147483647,1,11,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-17,7/30/2014 4:10:50 PM,-2147483646,1,6,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-17,7/30/2014 4:10:50 PM,-2147483645,1,13,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-A04,6/21/2014 11:25:45 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; B. West,J. Northway,,,,,,True,
LACL-KRI-A04,6/21/2014 11:25:45 AM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-A04,6/21/2014 11:25:45 AM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-A04,6/21/2014 11:25:45 AM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-21,7/30/2014 1:04:57 PM,,,,,,,,,,,,,,1,4,2,2,4,J. Northway; J. Nichols,J. Northway,,,,,,True,
DENA-WIG-21,7/30/2014 1:04:57 PM,-2147483648,1,4,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-21,7/30/2014 1:04:57 PM,-2147483647,1,11,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-21,7/30/2014 1:04:57 PM,-2147483646,1,6,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-21,7/30/2014 1:04:57 PM,-2147483645,1,13,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-39,6/22/2022 1:19:16 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M Behrens; T Schaub; J Barnes,M Behrens,Quadrat Radius (if Circular Plot)(m),,,,,True,
DENA-TLS-39,6/22/2022 1:19:16 PM,-2147483648,1,4,L,,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-TLS-39,6/22/2022 1:19:16 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-39,6/22/2022 1:19:16 PM,-2147483646,1,12,L,,M,6,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-27,6/21/2021 5:46:11 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Hrobak; M Neuser; K Cowan; R Nessle,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-27,6/21/2021 5:46:11 PM,-2147483648,1,4,L,SE,I,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-27,6/21/2021 5:46:11 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-27,6/21/2021 5:46:11 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-09,8/5/2014 10:40:47 AM,,,,,,,,,,,,,,1,4,2,1,2,J. Northway; J. Thatcher,J. Northway,,,,,,True,
DENA-BVL-09,8/5/2014 10:40:47 AM,-2147483648,1,1,X,,,0,,1,No seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-09,8/5/2014 10:40:47 AM,-2147483647,1,2,X,,,0,,1,No seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-09,8/5/2014 10:40:47 AM,-2147483646,1,3,L,SE,I,3,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-BVL-09,8/5/2014 10:40:47 AM,-2147483645,1,3,L,SE,M,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-BVL-09,8/5/2014 10:40:47 AM,-2147483644,1,4,X,,,0,,1,No seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-F02,6/18/2014 4:16:55 PM,,,,,,,,,,,,,,1,3,0,0,3.14, J. Barnes; B. West; L. Schomaker,J. Northway,,,,,,True,
LACL-CUR-F02,6/18/2014 4:16:55 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-F02,6/18/2014 4:16:55 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-F02,6/18/2014 4:16:55 PM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-05,6/23/2021 2:05:36 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Hrobak; K Cowan,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-05,6/23/2021 2:05:36 PM,-2147483648,1,4,L,SE,M,2,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-05,6/23/2021 2:05:36 PM,-2147483647,1,8,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-05,6/23/2021 2:05:36 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-05,6/26/2023 11:47:13 AM,,,,,,,,,,,,,,1,3,0,0,3.14,,,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-BVL-05,8/5/2014 10:24:33 AM,,,,,,,,,,,,,,1,4,2,1,2,J. Northway; J. Thatcher,J. Northway,,,,,,True,
DENA-BVL-05,8/5/2014 10:24:33 AM,-2147483648,1,1,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-05,8/5/2014 10:24:33 AM,-2147483647,1,2,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-05,8/5/2014 10:24:33 AM,-2147483646,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-05,8/5/2014 10:24:33 AM,-2147483645,1,4,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-01,7/29/2014 1:11:50 PM,,,,,,,,,,,,,,1,4,2,2,4,J. Northway; K. Mitchell,J. Northway,,,,,,True,
DENA-WIG-01,7/29/2014 1:11:50 PM,-2147483648,1,4,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-01,7/29/2014 1:11:50 PM,-2147483647,1,11,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-01,7/29/2014 1:11:50 PM,-2147483646,1,6,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-01,7/29/2014 1:11:50 PM,-2147483645,1,13,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
A417-02-1143,7/13/2005 9:23:15 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A417-02-1143,7/13/2005 9:23:15 AM,1,1,3,L,,I,2,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A417-02-1143,7/13/2005 9:23:15 AM,2,1,3,L,,M,7,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A417-02-1143,7/13/2005 9:23:15 AM,3,1,3,L,,M,3,,1,,,, TreeSeedling,,,,,,,,,,,,LALA,,
A417-02-1143,7/13/2005 9:23:15 AM,4,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A417-02-1143,7/13/2005 9:23:15 AM,5,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-04RL,7/22/2009 3:11:05 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Mitchell; C Campanelli; R Wilson; M Llanes,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z2-04RL,7/22/2009 3:11:05 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-04RL,7/22/2009 3:11:05 PM,-2147483647,1,8,,,,0,,1,No Seedings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-04RL,7/22/2009 3:11:05 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-04RL,8/12/2021 7:31:34 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M Neuser; W Gautsch; R Nssle,M Neuser,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z2-04RL,8/12/2021 7:31:34 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-04RL,8/12/2021 7:31:34 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-04RL,8/12/2021 7:31:34 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
A185-86-116,7/13/2005 11:43:39 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A185-86-116,7/13/2005 11:43:39 AM,1,1,15,L,,I,3,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A185-86-116,7/13/2005 11:43:39 AM,2,1,3,L,,I,1,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A185-86-116,7/13/2005 11:43:39 AM,3,1,3,L,,M,5,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A185-86-116,7/13/2005 11:43:39 AM,4,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-116,7/19/2006 10:04:53 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A185-86-116,7/19/2006 10:04:53 AM,1,1,3,X,,X,0,,1,no seedlings,,, TreeSeedling,,,,,,,,,,,,UNKN_100,,
A185-86-116,7/19/2006 10:04:53 AM,2,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-116,7/19/2006 10:04:53 AM,3,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-116,7/26/2011 8:20:59 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A185-86-116,7/26/2011 8:20:59 AM,-2147483648,1,15,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
A185-86-116,7/26/2011 8:20:59 AM,-2147483647,1,3,X,,,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-116,7/26/2011 8:20:59 AM,-2147483646,1,27,X,,,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E06,6/18/2014 1:22:54 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Barnes; L. Ernst; B. West,J. Northway,,,,,,True,
LACL-CUR-E06,6/18/2014 1:22:54 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E06,6/18/2014 1:22:54 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E06,6/18/2014 1:22:54 PM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-A3,7/12/2007 4:47:09 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A303-A3,7/12/2007 4:47:09 PM,-2147483648,1,3,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A3,7/12/2007 4:47:09 PM,-2147483647,1,15,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A3,7/12/2007 4:47:09 PM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-10RL,7/25/2009 4:10:29 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Mitchell; R Wilson; M Llanes; C Campanelli; B McCreary; H Bradshaw,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-10RL,7/25/2009 4:10:29 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-10RL,7/25/2009 4:10:29 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-10RL,7/25/2009 4:10:29 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-10RL,8/11/2021 7:22:39 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J OConnor; R Nessle,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-10RL,8/11/2021 7:22:39 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-10RL,8/11/2021 7:22:39 PM,-2147483647,1,8,L,SE,I,1,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-10RL,8/11/2021 7:22:39 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
A391-90-59,7/6/2005 10:46:13 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A391-90-59,7/6/2005 10:46:13 AM,1,1,18,L,,I,8,,1,taken at 18meters,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A391-90-59,7/6/2005 10:46:13 AM,2,1,27,L,,I,6,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A391-90-59,7/6/2005 10:46:13 AM,3,1,27,L,,M,1,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A391-90-59,7/6/2005 10:46:13 AM,4,1,3,X,,X,0,,1,no seedlings,,, TreeSeedling,,,,,,,,,,,,UNKN_100,,
A391-90-59,7/17/2006 8:58:21 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A391-90-59,7/17/2006 8:58:21 AM,1,1,3,X,,X,0,,1,no seedlings,,, TreeSeedling,,,,,,,,,,,,UNKN_100,,
A391-90-59,7/17/2006 8:58:21 AM,2,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A391-90-59,7/17/2006 8:58:21 AM,3,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A391-90-59,7/27/2011 4:39:20 PM,,,,,,,,,,,,,,1,1,30,1,30,,,,,,,,True,
A391-90-59,7/27/2011 4:39:20 PM,-2147483648,1,1,X,,X,0,,1,no seedlings for entire belt,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B05,6/19/2014 4:10:15 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth,J. Northway,,,,,,True,
LACL-CUR-B05,6/19/2014 4:10:15 PM,-2147483648,1,3,X,,,0,,1,No Seedlings. Burned.,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B05,6/19/2014 4:10:15 PM,-2147483647,1,14,L,SE,M,3,,1,Unburned,,,,,,,,,,,,,,,PIMA,,
LACL-CUR-B05,6/19/2014 4:10:15 PM,-2147483646,1,27,X,,,0,,1,No Seedlings. 60% burned.,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B05,6/23/2015 1:36:53 PM,,,,,,,,,,,,,,1,5,2,2,4,J.Barnes; A. Miller; L. Ernst; W. Kamp; M. Dutton,J. Hrobak,,,,,,True,
LACL-CUR-B05,6/23/2015 1:36:53 PM,-2147483648,1,0,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B05,6/23/2015 1:36:53 PM,-2147483647,1,7,L,SE,M,2,,1,,,,,,,,,,,,,,,,PIMA,,
LACL-CUR-B05,6/23/2015 1:36:53 PM,-2147483646,1,14,L,SE,M,4,,1,,,,,,,,,,,,,,,,PIMA,,
LACL-CUR-B05,6/23/2015 1:36:53 PM,-2147483645,1,21,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B05,6/23/2015 1:36:53 PM,-2147483644,1,28,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-16,7/22/2009 3:38:14 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Mitchell; R Wilson; M Llanes; C Campanelli,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z2-16,7/22/2009 3:38:14 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-16,7/22/2009 3:38:14 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-16,7/22/2009 3:38:14 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M Neuser; R Nessle; W Gautsch,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,-2147483648,1,4,L,SE,M,3,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,-2147483647,1,8,L,SE,M,1,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-16,8/13/2021 4:40:20 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
127-A002,6/27/2007 2:40:54 PM,,,,,,,,,,,,,,1,6,1,1,1,J. Barnes & C. Reynar,J. Northway,,,,,,True,
127-A002,6/27/2007 2:40:54 PM,-2147483648,1,1,L,,,9,,1,,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483647,1,1,L,,,4,,1,,,,,,,,,,,,,,,,SAPU15,,
127-A002,6/27/2007 2:40:54 PM,-2147483646,1,2,L,,,12,,1,,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483645,1,2,L,,,4,,1,,,,,,,,,,,,,,,,SAPU15,,
127-A002,6/27/2007 2:40:54 PM,-2147483644,1,2,L,,,17,,1,Red,,,,,,,,,,,,,,,SALIX,,
127-A002,6/27/2007 2:40:54 PM,-2147483643,1,3,L,,,28,,1,,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483642,1,3,L,,,11,,1,,,,,,,,,,,,,,,,SAPU15,,
127-A002,6/27/2007 2:40:54 PM,-2147483641,1,3,L,,,3,,1,,,,,,,,,,,,,,,,SALIX,,
127-A002,6/27/2007 2:40:54 PM,-2147483640,1,4,L,,,19,,1,,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483639,1,4,L,,,6,,1,Red,,,,,,,,,,,,,,,SALIX,,
127-A002,6/27/2007 2:40:54 PM,-2147483638,1,4,L,,,1,,1,,,,,,,,,,,,,,,,ALVIC,,
127-A002,6/27/2007 2:40:54 PM,-2147483637,1,5,L,,,36,,1,,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483636,1,6,L,,,32,,1,,,,,,,,,,,,,,,,BENA,,
127-A002,6/27/2007 2:40:54 PM,-2147483635,1,6,L,,,1,,1,,,,,,,,,,,,,,,,SAPU15,,
127-A002,6/27/2007 2:40:54 PM,-2147483634,1,6,L,,,1,,1,Red,,,,,,,,,,,,,,,SALIX,,
127-A002,6/27/2007 2:40:54 PM,-2147483633,1,6,L,,,1,,1,1 large with 6 stems,,,,,,,,,,,,,,,ALVIC,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Barnes; B. West; L. Schomaker,J. Northway,,,,,,True,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483647,1,14,L,SE,I,2,,1,Unburned patch,,,,,,,,,,,,,,,PIMA,,
LACL-CUR-G01,6/17/2014 9:29:18 AM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
B288-01-1092,7/7/2005 9:56:33 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
B288-01-1092,7/7/2005 9:56:33 AM,1,1,3,X,,X,0,,1,no seedlings,,, TreeSeedling,,,,,,,,,,,,UNKN_100,,
B288-01-1092,7/7/2005 9:56:33 AM,2,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
B288-01-1092,7/7/2005 9:56:33 AM,3,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-09,7/30/2014 11:02:28 AM,,,,,,,,,,,,,,1,4,2,2,4,J. Barnes; K. Mitchell,J. Northway,,,,,,True,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483648,1,4,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483647,1,11,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483646,1,6,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-09,7/30/2014 11:02:28 AM,-2147483645,1,13,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Mitchell; C. Castenelli; M. Llanes; R. Wilson,J. Hrobak,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-C-14,7/23/2009 3:32:20 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H06,6/17/2014 4:13:34 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth; L. Ernst,J. Northway,,,,,,True,
LACL-CUR-H06,6/17/2014 4:13:34 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H06,6/17/2014 4:13:34 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
