RegistrationUnit_Name,ProjectUnit_Name,MacroPlot_Name,Multi_PU,SampleEvent_Date,SampleEvent_LegacyMonitoringStatus,MonitoringStatus_Name,Protocols,Visited
"AKWEST","DENA-HZF","DENA-HZF-Z3-13","N",8/12/2021 7:22:31 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-13","N",8/12/2021 7:22:31 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-13","N",8/12/2021 7:22:31 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-13","N",8/12/2021 7:22:31 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",6/13/2003 5:45:42 PM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",6/13/2003 5:45:42 PM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",6/14/2005 3:18:46 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",6/14/2005 3:18:46 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels","N"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",7/23/2009 4:21:52 PM,"PostTreatmentYear5","PostTreatmentYear5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",7/23/2009 4:21:52 PM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",7/23/2009 4:21:52 PM,"PostTreatmentYear5","PostTreatmentYear5","SOILS","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",7/23/2009 4:21:52 PM,"PostTreatmentYear5","PostTreatmentYear5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",7/23/2009 4:21:52 PM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",7/23/2009 4:21:52 PM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",7/23/2009 4:21:52 PM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",7/23/2009 4:21:52 PM,"PostTreatmentYear5","PostTreatmentYear5","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",8/12/2021 7:49:56 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",8/12/2021 7:49:56 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",8/12/2021 7:49:56 PM,"PostTreatmentYear18","PostTreatmentYear18","Trees - Individuals (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",8/12/2021 7:49:56 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",8/12/2021 7:49:56 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",8/12/2021 7:49:56 PM,"PostTreatmentYear18","PostTreatmentYear18","Disturbance History","N"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",8/12/2021 7:49:56 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-15","N",8/12/2021 7:49:56 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",8/16/2003 9:43:41 AM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",8/16/2003 9:43:41 AM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",7/24/2005 3:28:49 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",7/24/2005 3:28:49 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",7/25/2009 10:22:19 AM,"PostTreatmentYear5","PostTreatmentYear5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",7/25/2009 10:22:19 AM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",7/25/2009 10:22:19 AM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",7/25/2009 10:22:19 AM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",7/25/2009 10:22:19 AM,"PostTreatmentYear5","PostTreatmentYear5","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",7/25/2009 10:22:19 AM,"PostTreatmentYear5","PostTreatmentYear5","SOILS","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",7/25/2009 10:22:19 AM,"PostTreatmentYear5","PostTreatmentYear5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",7/25/2009 10:22:19 AM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",8/11/2021 7:22:12 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",8/11/2021 7:22:12 PM,"PostTreatmentYear18","PostTreatmentYear18","Disturbance History","N"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",8/11/2021 7:22:12 PM,"PostTreatmentYear18","PostTreatmentYear18","Trees - Individuals (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",8/11/2021 7:22:12 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",8/11/2021 7:22:12 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",8/11/2021 7:22:12 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",8/11/2021 7:22:12 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-19RL","N",8/11/2021 7:22:12 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",6/13/2003 5:50:37 PM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",6/13/2003 5:50:37 PM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",6/14/2005 3:33:24 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",6/14/2005 3:33:24 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",7/22/2009 4:51:28 PM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",7/22/2009 4:51:28 PM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",7/22/2009 4:51:28 PM,"PostTreatmentYear5","PostTreatmentYear5","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",7/22/2009 4:51:28 PM,"PostTreatmentYear5","PostTreatmentYear5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",7/22/2009 4:51:28 PM,"PostTreatmentYear5","PostTreatmentYear5","SOILS","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",7/22/2009 4:51:28 PM,"PostTreatmentYear5","PostTreatmentYear5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",7/22/2009 4:51:28 PM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",7/22/2009 4:51:28 PM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",8/12/2021 5:29:08 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",8/12/2021 5:29:08 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",8/12/2021 5:29:08 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",8/12/2021 5:29:08 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",8/12/2021 5:29:08 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",8/12/2021 5:29:08 PM,"PostTreatmentYear18","PostTreatmentYear18","Disturbance History","N"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",8/12/2021 5:29:08 PM,"PostTreatmentYear18","PostTreatmentYear18","Trees - Individuals (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-22","N",8/12/2021 5:29:08 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",7/6/2003 5:58:01 PM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",7/6/2003 5:58:01 PM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",6/14/2005 3:47:36 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",6/14/2005 3:47:36 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",7/22/2009 5:03:17 PM,"PostTreatmentYear5","PostTreatmentYear5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",7/22/2009 5:03:17 PM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",7/22/2009 5:03:17 PM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",7/22/2009 5:03:17 PM,"PostTreatmentYear5","PostTreatmentYear5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",7/22/2009 5:03:17 PM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",7/22/2009 5:03:17 PM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",7/22/2009 5:03:17 PM,"PostTreatmentYear5","PostTreatmentYear5","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",7/22/2009 5:03:17 PM,"PostTreatmentYear5","PostTreatmentYear5","SOILS","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",8/13/2021 6:35:20 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",8/13/2021 6:35:20 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",8/13/2021 6:35:20 PM,"PostTreatmentYear18","PostTreatmentYear18","Trees - Individuals (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",8/13/2021 6:35:20 PM,"PostTreatmentYear18","PostTreatmentYear18","Disturbance History","N"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",8/13/2021 6:35:20 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",8/13/2021 6:35:20 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",8/13/2021 6:35:20 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-26","N",8/13/2021 6:35:20 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",6/22/2003 6:02:49 PM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",6/22/2003 6:02:49 PM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",6/15/2005 3:51:43 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",6/15/2005 3:51:43 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/24/2009 5:09:31 PM,"PostTreatmentYear5","PostTreatmentYear5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/24/2009 5:09:31 PM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/24/2009 5:09:31 PM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/24/2009 5:09:31 PM,"PostTreatmentYear5","PostTreatmentYear5","SOILS","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/24/2009 5:09:31 PM,"PostTreatmentYear5","PostTreatmentYear5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/24/2009 5:09:31 PM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/24/2009 5:09:31 PM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/24/2009 5:09:31 PM,"PostTreatmentYear5","PostTreatmentYear5","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/14/2021 7:21:49 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/14/2021 7:21:49 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/14/2021 7:21:49 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/14/2021 7:21:49 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/14/2021 7:21:49 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/14/2021 7:21:49 PM,"PostTreatmentYear18","PostTreatmentYear18","Disturbance History","N"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/14/2021 7:21:49 PM,"PostTreatmentYear18","PostTreatmentYear18","Trees - Individuals (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-29","N",7/14/2021 7:21:49 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",8/18/2003 6:07:00 PM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",8/18/2003 6:07:00 PM,"PreTreatmentYear1","PreTreatmentYear1","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",6/15/2005 3:56:43 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",6/15/2005 3:56:43 PM,"PostTreatmentYear1","PostTreatmentYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",7/25/2009 4:46:09 PM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",7/25/2009 4:46:09 PM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",7/25/2009 4:46:09 PM,"PostTreatmentYear5","PostTreatmentYear5","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",7/25/2009 4:46:09 PM,"PostTreatmentYear5","PostTreatmentYear5","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",7/25/2009 4:46:09 PM,"PostTreatmentYear5","PostTreatmentYear5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",7/25/2009 4:46:09 PM,"PostTreatmentYear5","PostTreatmentYear5","SOILS","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",7/25/2009 4:46:09 PM,"PostTreatmentYear5","PostTreatmentYear5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",7/25/2009 4:46:09 PM,"PostTreatmentYear5","PostTreatmentYear5","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",8/11/2021 7:04:07 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Quadrats (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",8/11/2021 7:04:07 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",8/11/2021 7:04:07 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",8/11/2021 7:04:07 PM,"PostTreatmentYear18","PostTreatmentYear18","Cover - Points (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",8/11/2021 7:04:07 PM,"PostTreatmentYear18","PostTreatmentYear18","Surface Fuels","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",8/11/2021 7:04:07 PM,"PostTreatmentYear18","PostTreatmentYear18","Density - Belts (metric)","Y"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",8/11/2021 7:04:07 PM,"PostTreatmentYear18","PostTreatmentYear18","Disturbance History","N"
"AKWEST","DENA-HZF","DENA-HZF-Z3-30RL","N",8/11/2021 7:04:07 PM,"PostTreatmentYear18","PostTreatmentYear18","Trees - Individuals (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/10/2007 12:19:49 PM,"PostBurnYear5-10","PostBurnYear5-10","Density - Quadrats (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/10/2007 12:19:49 PM,"PostBurnYear5-10","PostBurnYear5-10","Soil_Physical_Properties2","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/10/2007 12:19:49 PM,"PostBurnYear5-10","PostBurnYear5-10","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/10/2007 12:19:49 PM,"PostBurnYear5-10","PostBurnYear5-10","Density - Belts (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/10/2007 12:19:49 PM,"PostBurnYear5-10","PostBurnYear5-10","Disturbance History","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/10/2007 12:19:49 PM,"PostBurnYear5-10","PostBurnYear5-10","Cover - Points (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/22/2016 10:13:01 AM,"PostBurn2XYear1","PostBurn2XYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/22/2016 10:13:01 AM,"PostBurn2XYear1","PostBurn2XYear1","CBI","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/22/2016 10:13:01 AM,"PostBurn2XYear1","PostBurn2XYear1","Cover - Points (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/22/2016 10:13:01 AM,"PostBurn2XYear1","PostBurn2XYear1","Disturbance History","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/22/2016 10:13:01 AM,"PostBurn2XYear1","PostBurn2XYear1","Trees - Individuals (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/22/2016 10:13:01 AM,"PostBurn2XYear1","PostBurn2XYear1","SOILS","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/22/2016 10:13:01 AM,"PostBurn2XYear1","PostBurn2XYear1","Surface Fuels","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/22/2016 10:13:01 AM,"PostBurn2XYear1","PostBurn2XYear1","Density - Belts (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/22/2016 10:13:01 AM,"PostBurn2XYear1","PostBurn2XYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F10","N",7/22/2016 10:13:01 AM,"PostBurn2XYear1","PostBurn2XYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/10/2007 2:04:18 PM,"PreBurn","PreBurn","Density - Quadrats (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/10/2007 2:04:18 PM,"PreBurn","PreBurn","Soil_Physical_Properties2","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/10/2007 2:04:18 PM,"PreBurn","PreBurn","Cover - Points (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/10/2007 2:04:18 PM,"PreBurn","PreBurn","Disturbance History","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/10/2007 2:04:18 PM,"PreBurn","PreBurn","Density - Belts (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/10/2007 2:04:18 PM,"PreBurn","PreBurn","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/22/2016 3:48:31 PM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/22/2016 3:48:31 PM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/22/2016 3:48:31 PM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/22/2016 3:48:31 PM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/22/2016 3:48:31 PM,"PostBurnYear1","PostBurnYear1","Trees - Individuals (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/22/2016 3:48:31 PM,"PostBurnYear1","PostBurnYear1","Cover - Points (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/22/2016 3:48:31 PM,"PostBurnYear1","PostBurnYear1","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/22/2016 3:48:31 PM,"PostBurnYear1","PostBurnYear1","Surface Fuels","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/22/2016 3:48:31 PM,"PostBurnYear1","PostBurnYear1","Density - Belts (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F12","N",7/22/2016 3:48:31 PM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F13","N",7/10/2007 9:25:32 AM,"PostBurnYear5-10","PostBurnYear5-10","Density - Belts (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F13","N",7/10/2007 9:25:32 AM,"PostBurnYear5-10","PostBurnYear5-10","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F13","N",7/10/2007 9:25:32 AM,"PostBurnYear5-10","PostBurnYear5-10","Cover - Points (metric)","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F13","N",7/10/2007 9:25:32 AM,"PostBurnYear5-10","PostBurnYear5-10","Disturbance History","Y"
"AKWEST","DENA-LC-CBI","DENA-A274-F13","N",7/10/2007 9:25:32 AM,"PostBurnYear5-10","PostBurnYear5-10","Density - Quadrats (metric)","Y"
