MacroPlot Name,Date,Index,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,MinCovLevel,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
A148-90-324,7/14/2005 2:20:56 PM,10,L,,,4.5,,,,, OcularVeg,,,,,,,,,EQUIS,,
A148-90-324,7/14/2005 2:20:56 PM,11,L,,,4.5,,,,, OcularVeg,,,,,,,,,CLADO3,,
A148-90-324,7/14/2005 2:20:56 PM,12,L,,,4.5,,,,, OcularVeg,,,,,,,,,GRASS,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,,,,,,,,,,,,0.031,J. Northway,J. Northway,Height to Live Crown (cm)	,Height to ladder fuel (cm),Average DBH (cm),,,True,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483648,L,,,5,,,,,,,,,,,,,,SAGL,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483647,L,,,5,,,,,,,,,,,,,,SAPU15,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483646,L,,,15,,,,,,,,,,,,,,BENA,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483645,L,,,5,,,,,,,,,,,,,,LEPAD,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483644,L,,,5,,,,,,,,,,,,,,VAUL,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483643,L,,,5,,,,,,,,,,,,,,RUCH,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483642,L,,,45,,,,,,,,,,,,,,CABI5,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483641,L,,,25,,,,,,,,,,,,,,CACA4,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483640,L,,,45,,,,,,,,,,,,,,ERVA4,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483639,L,,,15,,,,,,,,,,,,,,SAAN3,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483638,L,,,15,,,,,,,,,,,,,,PEFR5,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483637,L,,,35,,,,,,,,,,,,,,MOSS,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483636,L,,,15,,,,,,,,,,,,,,SPHAG2,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483635,L,,,45,,,,,,,,,,,,,,AULAC2,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483634,L,,,5,,,,,,,,,,,,,,CLADI3,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483633,L,,,5,,,,,,,,,,,,,,CLADO3,,
NOAT-UVG-E05,6/30/2012 3:25:07 PM,-2147483632,X,,,55,,,,,,,,,,,,,,LTRH,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,,,,,,,,,,,,0.031,J. Northway,J. Northway,Height to Live Crown (cm)	,Height to ladder fuel (cm),Average DBH (cm),,,True,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483648,L,,R,5,0.2,,,,,,,,,,,,,SAGL,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483647,L,,R,0.5,0.2,,,,,,,,,,,,,SAPU15,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483646,L,,R,5,0.15,,,,,,,,,,,,,BENA,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483645,L,,R,5,0.05,,,,,,,,,,,,,LEPAD,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483644,L,,R,5,0.07,,,,,,,,,,,,,VAUL,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483643,L,,,5,,,,,,,,,,,,,,RUCH,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483642,L,,R,25,,Respouts and seedlings present,,,,,,,,,,,,CABI5,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483641,L,,R,15,,,,,,,,,,,,,,CACA4,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483640,L,,R,5,,,,,,,,,,,,,,GRASS,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483639,L,,R,25,,,,,,,,,,,,,,ERVA4,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483638,L,,R,5,,,,,,,,,,,,,,SAAN3,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483637,L,,R,15,,,,,,,,,,,,,,PEFR5,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483636,L,,,25,,,,,,,,,,,,,,MOSS,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483635,L,,,15,,,,,,,,,,,,,,SPHAG2,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483634,L,,,25,,,,,,,,,,,,,,CEPU12,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483633,L,,,5,,,,,,,,,,,,,,POJU70,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483632,L,,,0.5,,,,,,,,,,,,,,MAPO16,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483631,L,,,0.5,,,,,,,,,,,,,,CLADI3,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483630,L,,,0.5,,,,,,,,,,,,,,CLADO3,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483629,X,,,35,,,,,,,,,,,,,,LTRH,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483628,X,,,5,,,,,,,,,,,,,,1HR,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483627,X,,,55,,,,,,,,,,,,,,UD,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483626,X,,,25,,,,,,,,,,,,,,LD,,
NOAT-UVG-E05,6/30/2013 3:25:56 PM,-2147483625,X,,,5,,,,,,,,,,,,,,W,,
127-A001,6/23/2004 8:15:32 PM,,,,,,,,,,,,0.071,G. Hook; D. Ostermann; L. Weddle,,Height to Live Crown (cm),Height to ladder fuel (cm),Average DBH (cm),,,True,
127-A001,6/23/2004 8:15:32 PM,1,L,,,70,, OcularVeg_Copy,,,,,,,,,,,,ERVA4,,
127-A001,6/23/2004 8:15:32 PM,2,L,,,15,, OcularVeg_Copy,,,,,,,,,,,,SPHAG2,,
127-A001,6/23/2004 8:15:32 PM,3,L,,,1,, OcularVeg_Copy,,,,,,,,,,,,LYAN2,,
127-A001,6/23/2004 8:15:32 PM,4,L,,,2,, OcularVeg_Copy,,,,,,,,,,,,CAREX,,
127-A001,6/23/2004 8:15:32 PM,5,L,,,0.5,,OcularVeg_Copy,,,,,,,,,,,,SALIX,,
127-A001,6/23/2004 8:15:32 PM,6,L,,,15,, OcularVeg_Copy,,,,,,,,,,,,LEPA11,,
127-A001,6/23/2004 8:15:32 PM,7,L,,,16.5,, OcularVeg_Copy,,,,,,,,,,,,VAUL,,
127-A001,6/23/2004 8:15:32 PM,8,L,,,4,, OcularVeg_Copy,,,,,,,,,,,,VAVI,,
127-A001,6/23/2004 8:15:32 PM,9,L,,,3,, OcularVeg_Copy,,,,,,,,,,,,RUCH,,
127-A001,6/23/2004 8:15:32 PM,10,L,,,1,, OcularVeg_Copy,,,,,,,,,,,,MOSS,,
127-A001,6/23/2004 8:15:32 PM,11,L,,,0.5,,OcularVeg_Copy,,,,,,,,,,,,PEAP60,,
127-A001,6/23/2004 8:15:32 PM,12,L,,,22.5,0.9, OcularVeg_Copy,,,,,,,,,,,,BENA,,
127-A001,6/14/2005 2:35:37 PM,,,,,,,,,,,,0.071,D. Ostmann & C. Reynar,J. Northway,Height to Live Crown (cm),Height to ladder fuel (cm),Average DBH (cm),,,True,
127-A001,6/14/2005 2:35:37 PM,-2147483648,L,,,2,,,,,,,,,,,,,,BENA,,
127-A001,6/14/2005 2:35:37 PM,-2147483647,L,,,4,,,,,,,,,,,,,,LEPA11,,
127-A001,6/14/2005 2:35:37 PM,-2147483646,L,,,0.5,,,,,,,,,,,,,,SALIX,,
127-A001,6/14/2005 2:35:37 PM,-2147483645,L,,,17,,,,,,,,,,,,,,VAUL,,
127-A001,6/14/2005 2:35:37 PM,-2147483644,L,,,9,,,,,,,,,,,,,,VAVI,,
127-A001,6/14/2005 2:35:37 PM,-2147483643,L,,,1,,,,,,,,,,,,,,CAREX,,
127-A001,6/14/2005 2:35:37 PM,-2147483642,L,,,0.5,,,,,,,,,,,,,,LYCOP2,,
127-A001,6/14/2005 2:35:37 PM,-2147483641,L,,,65,,,,,,,,,,,,,,ERVA4,,
127-A001,6/14/2005 2:35:37 PM,-2147483640,L,,,0.5,,,,,,,,,,,,,,FMOSS,,
127-A001,6/14/2005 2:35:37 PM,-2147483639,L,,,0.5,,,,,,,,,,,,,,RUCH,,
127-A001,6/14/2005 2:35:37 PM,-2147483638,L,,,0.5,,,,,,,,,,,,,,ANPO,,
127-A001,6/14/2005 2:35:37 PM,-2147483637,L,,,0.5,,,,,,,,,,,,,,LICHEN,,
127-A001,6/14/2005 2:35:37 PM,-2147483636,L,,,30,,,,,,,,,,,,,,SPHAG2,,
127-A001,6/20/2007 3:27:59 PM,,,,,,,,,,,,0.071,J. Barnes; C. Reynar & M. Booth,J. Northway,Height to Live Crown (cm),Height to ladder fuel (cm),Average DBH (cm),,,True,
127-A001,6/20/2007 3:27:59 PM,-2147483648,L,,,17,,,,,,,,,,,,,,BENA,,
127-A001,6/20/2007 3:27:59 PM,-2147483647,L,,,4.5,,,,,,,,,,,,,,LEPAD,,
127-A001,6/20/2007 3:27:59 PM,-2147483646,L,,,0.5,,,,,,,,,,,,,,SALIX,,
127-A001,6/20/2007 3:27:59 PM,-2147483645,L,,,17,,,,,,,,,,,,,,VAUL,,
127-A001,6/20/2007 3:27:59 PM,-2147483644,L,,,4.5,,,,,,,,,,,,,,VAVI,,
127-A001,6/20/2007 3:27:59 PM,-2147483643,L,,,0.5,,,,,,,,,,,,,,CAAU3,,
127-A001,6/20/2007 3:27:59 PM,-2147483642,L,,,67,,,,,,,,,,,,,,ERVA4,,
127-A001,6/20/2007 3:27:59 PM,-2147483641,L,,,0.5,,,,,,,,,,,,,,LICHEN,,
127-A001,6/20/2007 3:27:59 PM,-2147483640,L,,,4.5,,,,,,,,,,,,,,SPHAG2,,
127-A001,6/20/2007 3:27:59 PM,-2147483639,L,,,4.5,,,,,,,,,,,,,,POLYT5,,
127-A001,6/20/2007 3:27:59 PM,-2147483638,L,,,4.5,,,,,,,,,,,,,,RUCH,,
127-A001,6/20/2007 3:27:59 PM,-2147483637,L,,,4.5,,,,,,,,,,,,,,AULAC2,,
127-A001,6/20/2007 3:27:59 PM,-2147483636,L,,,0.5,,,,,,,,,,,,,,PEAP60,,
127-A001,6/27/2013 2:46:13 PM,,,,,,,,,,,,0.071,J. Northway,J. Northway,Height to Live Crown (cm),Height to ladder fuel (cm),Average DBH (cm),,,True,
127-A001,6/27/2013 2:46:13 PM,-2147483648,L,,,10,0.5,,,,,,,,,,,,,BENA,,
127-A001,6/27/2013 2:46:13 PM,-2147483647,L,,,35,0.15,,,,,,,,,,,,,LEPAD,,
127-A001,6/27/2013 2:46:13 PM,-2147483646,L,,,25,0.3,,,,,,,,,,,,,VAUL,,
127-A001,6/27/2013 2:46:13 PM,-2147483645,L,,,15,0.05,,,,,,,,,,,,,VAVI,,
127-A001,6/27/2013 2:46:13 PM,-2147483644,L,,,5,,,,,,,,,,,,,,RUCH,,
127-A001,6/27/2013 2:46:13 PM,-2147483643,L,,,5,,,,,,,,,,,,,,CABI5,,
127-A001,6/27/2013 2:46:13 PM,-2147483642,L,,,80,,,,,,,,,,,,,,ERVA4,,
127-A001,6/27/2013 2:46:13 PM,-2147483641,L,,,30,,,,,,,,,,,,,,SPHAG2,,
127-A001,6/27/2013 2:46:13 PM,-2147483640,L,,,10,,,,,,,,,,,,,,AULAC2,,
127-A001,6/27/2013 2:46:13 PM,-2147483639,L,,,0.5,,,,,,,,,,,,,,2LW,,
127-A001,6/27/2013 2:46:13 PM,-2147483638,L,,,0.5,,,,,,,,,,,,,,SAUNU,,
127-A001,6/27/2013 2:46:13 PM,-2147483637,L,,,0.5,,,,,,,,,,,,,,CLADO3,,
127-A001,6/27/2013 2:46:13 PM,-2147483636,L,,,0.5,,,,,,,,,,,,,,PELTI2,,
127-A001,6/27/2013 2:46:13 PM,-2147483635,X,,,5,,,,,,,,,,,,,,LTRH,,
127-A001,6/27/2013 2:46:13 PM,-2147483634,X,,,3,,,,,,,,,,,,,,UD,,
127-A001,6/27/2013 2:46:13 PM,-2147483633,X,,,3,,,,,,,,,,,,,,LD,,
127-A001,6/27/2013 2:46:13 PM,-2147483632,X,,,0.5,,,,,,,,,,,,,,MIN,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,,,,,,,,,,,,,,,,,,,,True,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483648,L,SE,I,0.5,,seedling,2,2,,,,,,,,,,PIMA,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483647,L,SE,I,0.5,1.5,seedling,5,5,,,,,,,,,,POTR5,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483646,L,,,0.5,0.9,,,,,,,,,,,,,BENA,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483645,L,,,4.5,0.9,,,,,,,,,,,,,SALIX,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483644,L,,,17,,,,,,,,,,,,,,VAUL,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483643,L,,,0.5,,,,,,,,,,,,,,VAVI,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483642,L,,,17,,,,,,,,,,,,,,EQUIS,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483641,L,,,4.5,,,,,,,,,,,,,,EPAN2,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483640,L,,,4.5,,,,,,,,,,,,,,CACA4,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483639,L,,,0.5,,,,,,,,,,,,,,CAREX,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483638,L,,,0.5,,,,,,,,,,,,,,SPHAG2,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483637,L,,,4.5,,,,,,,,,,,,,,CEPU12,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483636,L,,,0.5,,,,,,,,,,,,,,SPST3,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483635,L,,,4.5,,,,,,,,,,,,,,PEFR5,,
DENA-B288-YY6,7/13/2007 3:46:19 PM,-2147483634,L,,,0.5,,,,,,,,,,,,,,POJU70,,
A417-02-663,7/13/2005 10:02:39 AM,,,,,,,,,,,,,,,,,,,,True,
A417-02-663,7/13/2005 10:02:39 AM,1,L,,,1,,trace,,, OcularVeg,,,,,,,,,SAAL,,
A417-02-663,7/13/2005 10:02:39 AM,2,L,,,87,,,,, OcularVeg,,,,,,,,,CEPU12,,
A417-02-663,7/13/2005 10:02:39 AM,3,L,,,67,,,,, OcularVeg,,,,,,,,,EPAN2,,
A417-02-663,7/13/2005 10:02:39 AM,4,L,,,1,,trace,,, OcularVeg,,,,,,,,,SAAR3,,
A417-02-663,7/13/2005 10:02:39 AM,5,L,,,4.5,,,,, OcularVeg,,,,,,,,,BEPA,,
A417-02-663,7/13/2005 10:02:39 AM,6,L,,,4.5,,,,, OcularVeg,,,,,,,,,POBA2,,
A417-02-663,7/13/2005 10:02:39 AM,7,L,,,4.5,,,,, OcularVeg,,,,,,,,,LALA,,
A417-02-663,7/13/2005 10:02:39 AM,8,L,,,42,,,,, OcularVeg,,,,,,,,,POJU70,,
A417-02-663,7/13/2005 10:02:39 AM,9,L,,,1,,trace,,, OcularVeg,,,,,,,,,PEAP60,,
A417-02-663,7/13/2005 10:02:39 AM,10,L,,,1,,trace,,, OcularVeg,,,,,,,,,SAPS,,
A417-02-663,7/13/2005 10:02:39 AM,11,L,,,1,,trace,,, OcularVeg,,,,,,,,,GRASS,,
A255-90-323,7/14/2005 3:21:54 PM,,,,,,,,,,,,,,,,,,,,True,
A255-90-323,7/14/2005 3:21:54 PM,1,L,,,4.5,,,,, OcularVeg,,,,,,,,,FMOSS,,
A255-90-323,7/14/2005 3:21:54 PM,2,L,,,4.5,,,,, OcularVeg,,,,,,,,,VAOX,,
A255-90-323,7/14/2005 3:21:54 PM,3,L,,,4.5,,,,, OcularVeg,,,,,,,,,CEPU12,,
A255-90-323,7/14/2005 3:21:54 PM,4,L,,,87,,,,, OcularVeg,,,,,,,,,ERVA4,,
A255-90-323,7/14/2005 3:21:54 PM,5,L,,,4.5,,,,, OcularVeg,,,,,,,,,SPHAG2,,
A255-90-323,7/14/2005 3:21:54 PM,6,L,,,4.5,,,,, OcularVeg,,,,,,,,,SALIX,,
A255-90-323,7/14/2005 3:21:54 PM,7,L,,,17,,,,, OcularVeg,,,,,,,,,CLADI3,,
A255-90-323,7/14/2005 3:21:54 PM,8,L,,,42,,,,, OcularVeg,,,,,,,,,LEPA11,,
A255-90-323,7/14/2005 3:21:54 PM,9,L,,,4.5,,,,, OcularVeg,,,,,,,,,LYCOP2,,
A255-90-323,7/14/2005 3:21:54 PM,10,D,,,4.5,,,,, OcularVeg,,,,,,,,,PIMA,,
A255-90-323,7/14/2005 3:21:54 PM,11,L,,,4.5,,,,, OcularVeg,,,,,,,,,VAUL,,
A255-90-323,7/14/2005 3:21:54 PM,12,L,,,17,,,,, OcularVeg,,,,,,,,,VAVI,,
A255-90-323,7/14/2005 3:21:54 PM,13,D,,,1,,trace,,, OcularVeg,,,,,,,,,LALA,,
A255-90-323,7/14/2005 3:21:54 PM,14,L,,,4.5,,,,, OcularVeg,,,,,,,,,RUCH,,
A255-90-323,7/14/2005 3:21:54 PM,15,L,,,4.5,,,,, OcularVeg,,,,,,,,,LICHEN,,
A255-90-323,7/14/2005 3:21:54 PM,16,L,,,4.5,,,,, OcularVeg,,,,,,,,,PEAP60,,
A255-90-323,7/14/2005 3:21:54 PM,17,L,,,4.5,,,,, OcularVeg,,,,,,,,,BENA,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,,,,,,,,,,,,0.02,J Mitchell; C Campanelli; B McCreary; H Bradshaw; M Llanes,J OConnor,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483648,L,,,15,15,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483647,L,,,35,13,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483646,L,,I,15,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483645,L,,,10,2,,,,,,,,,,,,,ALVIC,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483644,L,,,4.5,0.9,,,,,,,,,,,,,ROAC,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483643,L,,,42,0.9,,,,,,,,,,,,,VAUL,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483642,L,,,17,,,,,,,,,,,,,,VAVI,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483641,L,,,4.5,,,,,,,,,,,,,,ARRU,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483640,L,,,42,,,,,,,,,,,,,,COCA13,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483639,L,,,17,,,,,,,,,,,,,,EMNI,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483638,L,,,4.5,,,,,,,,,,,,,,GELI2,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483637,L,,,0.5,,,,,,,,,,,,,,CAREX,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483636,L,,,4.5,,,,,,,,,,,,,,CACA4,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483635,L,,,0.5,,,,,,,,,,,,,,MEPA,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483634,L,,,1,,,,,,,,,,,,,,EPAN2,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483633,L,,,0.5,,,,,,,,,,,,,,LUAR2,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483632,L,,,17,,,,,,,,,,,,,,HYSP70,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483631,L,,,17,,,,,,,,,,,,,,PLSC70,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483630,L,,,17,,,,,,,,,,,,,,PEAP60,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483629,X,,,1,,,,,,,,,,,,,,1HR,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483628,X,,,2,,,,,,,,,,,,,,10HR,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483627,X,,,1,,,,,,,,,,,,,,100HR,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483626,X,,,60,,,,,,,,,,,,,,LTRH,,
DENA-HZF-Z2-14,7/24/2009 2:19:15 PM,-2147483625,X,,,2,,,,,,,,,,,,,,LTRNDL,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,,,,,,,,,,,,0.02,J Barnes,J OConnor,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483648,L,,,15,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483647,L,,R,5,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483646,L,,,10,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483645,L,,,5,,,,,,,,,,,,,,SAGL,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483644,L,,,5,,,,,,,,,,,,,,LEPAD,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483643,L,,,35,,,,,,,,,,,,,,VAUL,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483642,L,,,20,,,,,,,,,,,,,,EMNI,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483641,L,,,15,,,,,,,,,,,,,,COCA13,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483640,L,,,5,,,,,,,,,,,,,,LIBO3,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483639,L,,,15,,,,,,,,,,,,,,EPAN2,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483638,L,,,5,,,,,,,,,,,,,,GELI2,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483637,L,,,5,,,,,,,,,,,,,,CACA4,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483636,L,,,15,,,,,,,,,,,,,,FEAL,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483635,L,,,10,,native and non native lawn,,,,,,,,,,,,POA,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483634,L,,,5,,,,,,,,,,,,,,MOSS,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483633,L,,,45,,,,,,,,,,,,,,HYSP70,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483632,L,,,1,,,,,,,,,,,,,,CLADO3,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483631,L,,,5,,,,,,,,,,,,,,PEAP60,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483630,X,,,5,,,,,,,,,,,,,,LTRNDL,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483629,X,,,40,,,,,,,,,,,,,,LTRH,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483628,X,,,1,,,,,,,,,,,,,,1HR,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483627,X,,,1,,,,,,,,,,,,,,10HR,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483626,X,,,1,,,,,,,,,,,,,,100HR,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483625,X,,,0.5,,,,,,,,,,,,,,DM,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483624,X,,,5,,UD - disturbed around house,,,,,,,,,,,,UD,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483623,X,,,1,,,,,,,,,,,,,,MIN,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483622,X,,,0.5,,,,,,,,,,,,,,ROCK,,
DENA-HZF-Z2-14,9/2/2021 7:23:19 PM,-2147483621,X,,,8,,,,,,,,,,,,,,CONE,,
DENA-TLS-27,6/21/2022 12:21:02 PM,,,,,,,,,,,,0.02,J. Barnes; T. Schaub; M. Behrens,T. Schaub,Height to Live Crown (cm) (Trees Only),Height to Ladder Fuel (cm) (Trees Only),Average DBH (cm) (Trees Only),,,True,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483648,L,,,50,,,,,,,,,,,,,,PIGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483647,L,,,1,,,,,,,,,,,,,,BEPA,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483646,L,,,1,,,,,,,,,,,,,,ALVIC,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483645,L,,,6,,,,,,,,,,,,,,SAGL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483644,L,,,2,,,,,,,,,,,,,,LEGR,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483643,L,,,5,,,,,,,,,,,,,,VAUL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483642,L,,,35,,,,,,,,,,,,,,VAVI,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483641,L,,,20,,,,,,,,,,,,,,EMNI,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483640,L,,,15,,,,,,,,,,,,,,ARRU,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483639,L,,,1,,,,,,,,,,,,,,LIBO3,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483638,L,,,1,,,,,,,,,,,,,,EQSC,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483637,L,,,1,,,,,,,,,,,,,,GELI2,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483636,L,,,2,,,,,,,,,,,,,,CABI5,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483635,L,,,1,,,,,,,,,,,,,,CAREX,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483634,L,,,2,,,,,,,,,,,,,,MEPA,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483633,L,,,1,,,,,,,,,,,,,,SAAN3,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483632,L,,,1,,,,,,,,,,,,,,LUAR2,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483631,L,,,1,,,,,,,,,,,,,,STELL,,
DENA-TLS-27,6/21/2022 12:21:02 PM,-2147483630,L,,,2,,,,,,,,,,,,,,MOSS,,
